url;img;position;track;artists;streams
https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH;https://i.scdn.co/image/ab67616d00004851abff2237a6438776f33e692d;64;Ô Moça;['MC Zaquin'];184660
https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD;https://i.scdn.co/image/ab67616d00004851bc49e17674e5417568417ab6;65;Deixa Eu Falar pra Você;['Josué Bom de Faixa'];184520
https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj;https://i.scdn.co/image/ab67616d000048515daeb6ec6f86b29018462b20;66;Freio da Blazer;['L7NNON'];182496
https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh;https://i.scdn.co/image/ab67616d00004851b68bba41e4749b1bdb55c169;67;Corte Americano;['Filipe Ret', 'L7NNON', 'Chris Beats Zn'];181674
https://open.spotify.com/track/6OGogr19zPTM4BALXuMQpF;https://i.scdn.co/image/ab67616d000048513c041e53cb5c38b6de03e758;68;Take My Breath;['The Weeknd'];178628
https://open.spotify.com/track/4zN7Kfk6s75jBOEehLHzV2;https://i.scdn.co/image/ab67616d0000485150d3d1e3553943108f8a9b64;69;Não Parei De Sofrer;['Gustavo Mioto'];174715
https://open.spotify.com/track/17Gh6E6eRfAAw7sCgmnkFc;https://i.scdn.co/image/ab67616d0000485167a2965f7859d5c58d2bd4a0;70;O Ex da Sua Vida;['Gusttavo Lima'];173771
https://open.spotify.com/track/6zsEKAZZulmsl1Qlw5G3EX;https://i.scdn.co/image/ab67616d0000485171e5ee39f73101f08b7ce082;71;Morena;['NATTAN'];173181
https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw;https://i.scdn.co/image/ab67616d00004851977acba6f1c13a2d0871ed4d;72;Ele É Ele, Eu Sou Eu;['Wesley Safadão', 'Os Barões Da Pisadinha'];169641
https://open.spotify.com/track/4DWKtQVURjepn8uzBgmwuv;https://i.scdn.co/image/ab67616d0000485133bfb3d3baa54942fca16191;73;Doutora 3;['Mc Kevin'];167686
https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy;https://i.scdn.co/image/ab67616d00004851c6af5ffa661a365b77df6ef6;74;Save Your Tears (with Ariana Grande) (Remix);['The Weeknd'];166241
https://open.spotify.com/track/0KkpG6b73QfIjeZDqjLwxW;https://i.scdn.co/image/ab67616d00004851afffb5b83f08ef834438323f;75;Lágrima por Lágrima (feat. Gusttavo Lima);['DENNIS'];166143
https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI;https://i.scdn.co/image/ab67616d00004851e6f407c7f3a0ec98845e4431;76;Peaches (feat. Daniel Caesar & Giveon);['Justin Bieber'];166007
https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT;https://i.scdn.co/image/ab67616d00004851a91c10fe9472d9bd89802e5a;77;traitor;['Olivia Rodrigo'];165973
https://open.spotify.com/track/2uLt06E9xCZVPFXg9v794o;https://i.scdn.co/image/ab67616d000048512b75bbd5d4589f6715c147ac;78;Baile do Cinga do 12;['MC Gontijo', 'Dj Sati Marconex'];165459
https://open.spotify.com/track/1tYJnXtKLoWVIL4lZOouQG;https://i.scdn.co/image/ab67616d00004851e83ae7bd3fb259f30afda163;79;Cê Tá Preparada - Ao Vivo;['Tayrone', 'Marília Mendonça'];164404
https://open.spotify.com/track/2ip4hxYupn3CSsHjn4l2a8;https://i.scdn.co/image/ab67616d00004851cc10f4ca3538cc0d0ea401c3;80;MODO TURBO;['Luísa Sonza', 'Pabllo Vittar', 'Anitta'];163661
https://open.spotify.com/track/1jwEnLN5hMOwotwXfchUaf;https://i.scdn.co/image/ab67616d0000485143e2e857afa8f1ba2026cf49;81;Rei Lacoste;['MD Chefe', 'DomLaike'];160056
