url;img;position;track;artists;streams
https://open.spotify.com/track/5uArNfOPW1qDbtPujYtM3F;https://i.scdn.co/image/ab67616d00004851f969b37cd1bf6b2bdae859d9;47;Ethebny;['Assala Nasri'];4868
https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6;https://i.scdn.co/image/ab67616d00004851c379325088c2845fe85cd70a;48;Runaway;['AURORA'];4835
https://open.spotify.com/track/3GbDscVBvaX0BUBahzsNWS;https://i.scdn.co/image/ab67616d0000485115486e184ac8cbb7307e86d2;49;Yeshbahak Galbi;['Aseel Hameem'];4751
https://open.spotify.com/track/0AGEXcNBpNSzvaDFj8DsY7;https://i.scdn.co/image/ab67616d00004851540d55cc68c46353e03ae6d2;50;Mshtaglk;['Mohamed AlSalim', 'Helly Luv'];4748
https://open.spotify.com/track/6X71TVbV0PJEb6G7wxU9GF;https://i.scdn.co/image/ab67616d000048514cd1f2074c16481deb2a8b99;51;عشرة الكذاب;['Abdullah Al Mukhles', 'Abdullah Al Farwan'];4623
https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m;https://i.scdn.co/image/ab67616d0000485184c53fa832dfa265192419c5;52;Mood (feat. iann dior);['24kGoldn'];4609
https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6;https://i.scdn.co/image/ab67616d0000485178f71c0d2fe34592a3c18f80;53;Sweater Weather;['The Neighbourhood'];4601
https://open.spotify.com/track/5iz2mZPb0FiXOG9X1TTfRW;https://i.scdn.co/image/ab67616d00004851e2657344a60ea9475d4a50b8;54;وناسه;['DJ-MK'];4583
https://open.spotify.com/track/48SdtsEKujibZPrd6UMfAr;https://i.scdn.co/image/ab67616d000048516b850da1e1301dba85b08681;55;Diet Mountain Dew;['Lana Del Rey'];4546
https://open.spotify.com/track/1Qh8KVerk8wYXVmRWw51Xe;https://i.scdn.co/image/ab67616d0000485182d8e04d2c8df2d8e93acf0b;56;Elly Yemshy 3ady;['Dalia'];4433
https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr;https://i.scdn.co/image/ab67616d000048519efda673310de265a2c1cf1f;57;Freaks;['Surf Curse'];4356
https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm;https://i.scdn.co/image/ab67616d0000485138c99f64fec0cfebda3bfb6f;58;Dinero;['Trinidad Cardona'];4322
https://open.spotify.com/track/7K9Z3yFNNLv5kwTjQYGjnu;https://i.scdn.co/image/ab67616d00004851ddba34f7e71bb61ea2311eae;59;#BrooklynBloodPop!;['SyKo'];4305
https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4;https://i.scdn.co/image/ab67616d000048518a3f0a3ca7929dea23cd274c;60;lovely (with Khalid);['Billie Eilish'];3993
https://open.spotify.com/track/0qN5UU5wE0a3Tr9WwY27Ek;https://i.scdn.co/image/ab67616d00004851f352264e460ad48516286995;61;جابك الطاري;['Abdullah Al Farwan'];3943
https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI;https://i.scdn.co/image/ab67616d00004851e6f407c7f3a0ec98845e4431;62;Peaches (feat. Daniel Caesar & Giveon);['Justin Bieber'];3933
https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q;https://i.scdn.co/image/ab67616d00004851aeeb722667c831a4f5429ff0;63;Build a Bitch;['Bella Poarch'];3872
https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX;https://i.scdn.co/image/ab67616d000048519ca0c952f130e28025209cf0;64;Lemonade (feat. Gunna, Don Toliver & NAV);['Internet Money'];3842
https://open.spotify.com/track/2yySRO48XMTdz3E38JDxtP;https://i.scdn.co/image/ab67616d00004851af096f16df57b9898cdae64d;65;أحتريك;['Abdullah Al Mukhles'];3778
https://open.spotify.com/track/7j3PaXHV8DD3bar404qCel;https://i.scdn.co/image/ab67616d0000485113fa88417710c25dcb321dd5;66;Fairytale - Slowed;['Daryl Silvius'];3775
https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9;https://i.scdn.co/image/ab67616d000048519109b0425fb5b36284a24891;67;Goosebumps - Remix;['Travis Scott', 'HVME'];3766
https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d;https://i.scdn.co/image/ab67616d00004851459d675aa0b6f3b211357370;68;Let Me Down Slowly;['Alec Benjamin'];3763
https://open.spotify.com/track/4SF6S1UUsTes8qQfpnnOWB;https://i.scdn.co/image/ab67616d000048519354bfe9e9d023fe7664e3f7;69;Control;['Unknown Brain', 'Rival', 'Jex'];3733
https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0;https://i.scdn.co/image/ab67616d000048515963b0bbab0ab999fbbeb08b;70;Dick (feat. Doja Cat);['StarBoi3'];3644
https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx;https://i.scdn.co/image/ab67616d00004851bf01fd0986a195d485922167;71;death bed (coffee for your head);['Powfu', 'beabadoobee'];3629
https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP;https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946;72;Levitating;['Dua Lipa'];3629
https://open.spotify.com/track/7mE7qSqqq7Bv5lm7r7ObMf;https://i.scdn.co/image/ab67616d000048516a89af94d1c961bbf8b16b5e;73;Akhsamna Tandas - Remix;['Shela'];3598
https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4;https://i.scdn.co/image/ab67616d00004851e4073def0c03a91e3fceaf73;74;Venom - Music From The Motion Picture;['Eminem'];3545
https://open.spotify.com/track/09VO2zkcp0Fep3LUfJAEEq;https://i.scdn.co/image/ab67616d000048514f8f1e17e600f9156ab6b095;75;الظروف;['Aseel Hameem'];3506
https://open.spotify.com/track/6VaT4hvY4DvVFNx0apik5F;https://i.scdn.co/image/ab67616d00004851dd9dfe56a8a3cc254a9e74e3;76;ElNafkha ElKadabah;['Ali Kakooli'];3480
https://open.spotify.com/track/2h8nveBGqqBD8ctxTtm9rs;https://i.scdn.co/image/ab67616d000048518012af64cb627fefd8812697;77;اقدح اقدح;['Gaziy Bin Sahab'];3470
https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ;https://i.scdn.co/image/ab67616d00004851c3af0c2355c24ed7023cd394;78;R.E.M;['Ariana Grande'];3468
https://open.spotify.com/track/7M4naaZsceXAjDUZ7XNZ8g;https://i.scdn.co/image/ab67616d00004851ae84144a2651867737545a98;79;Kent Ahebik;['Mohammed Bin Grman'];3418
https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4;https://i.scdn.co/image/ab67616d0000485120e08c8cc23f404d723b5647;80;ROCKSTAR (feat. Roddy Ricch);['DaBaby'];3401
